ROI_ID,ROI_Name,pIPS_clean_Connectivity,LO_clean_Connectivity,pIPS_CI_Lower,pIPS_CI_Upper,LO_CI_Lower,LO_CI_Upper,Dorsal_Significant,Ventral_Significant,Significant_Both,Significant_Dorsal_Only,Significant_Ventral_Only,Significant_Neither
13,7Networks_LH_Vis_13,0.1542596752858824,-0.07511857193377283,0.12055365522909495,0.18942215286402236,-0.11130016108509154,-0.037073008105572736,True,True,True,False,False,False
14,7Networks_LH_Vis_14,0.1518336528291305,-0.06276270876535112,0.11989683149796394,0.18590879950465428,-0.10044311977172685,-0.025557279758827996,True,True,True,False,False,False
15,7Networks_LH_SomMot_1,0.04051413506062494,0.022689032135531306,0.027436396321799193,0.05651683615934518,0.006837544729933143,0.04134624183320233,True,True,True,False,False,False
16,7Networks_LH_SomMot_2,0.05640054680407047,0.02928185667325225,0.03671223775535409,0.08198129754358281,0.013639670587791544,0.04481314419988646,True,True,True,False,False,False
17,7Networks_LH_SomMot_3,0.04821001562393374,0.021230010574476585,0.027936643998449046,0.07919682847439416,0.010411824340311189,0.03240215737476116,True,True,True,False,False,False
18,7Networks_LH_SomMot_4,0.05594434754716025,0.020888713628260627,0.035649500124984315,0.08259394630375837,0.006528768187854439,0.03693704459324686,True,True,True,False,False,False
19,7Networks_LH_SomMot_5,0.05915825363869468,0.018993832364988823,0.03635428596106875,0.09181291663682917,0.0026910358939656164,0.0391151210396654,True,True,True,False,False,False
20,7Networks_LH_SomMot_6,0.05129016635732518,0.043428331044399075,0.037958347448147835,0.06624330400696231,0.02792793394247484,0.060997908803013465,True,True,True,False,False,False
21,7Networks_LH_SomMot_7,0.059185440031190716,0.05955945550360613,0.04570575851119227,0.07351138492683984,0.036106976492899574,0.08967049540693148,True,True,True,False,False,False
22,7Networks_LH_SomMot_8,0.05253595910552475,0.04546986949733562,0.040156121399357085,0.06642790547727297,0.01717684301547706,0.08066026955040999,True,True,True,False,False,False
23,7Networks_LH_SomMot_9,0.06440284879257281,0.057290607338978186,0.04898114633332524,0.08024539029898328,0.03822793843638566,0.07993294700152344,True,True,True,False,False,False
24,7Networks_LH_SomMot_10,0.06199943170779281,0.059146320912986994,0.04671139873874684,0.07834001583461131,0.03368432129371084,0.08721943589237827,True,True,True,False,False,False
25,7Networks_LH_SomMot_11,0.11117324233055115,0.06581857553424521,0.09024646625750594,0.13245143651341398,0.04109866502403747,0.09343527606947138,True,True,True,False,False,False
26,7Networks_LH_SomMot_12,0.06619931415965159,0.056281010432737984,0.047369694182028375,0.08784827908449289,0.035671575134135006,0.07603320749557396,True,True,True,False,False,False
27,7Networks_LH_SomMot_13,0.0829158535020219,0.03875444487979015,0.06731020626094605,0.09967745585470564,0.01886805681149579,0.06045592915033922,True,True,True,False,False,False
28,7Networks_LH_SomMot_14,0.05686036352482107,0.03522020306748649,0.03775882546065582,0.0821753288580415,0.021963836905908668,0.04795010788624898,True,True,True,False,False,False
29,7Networks_LH_SomMot_15,0.07393178985350662,0.037269646211320326,0.057015488508881794,0.09339665314182638,0.02026852064720717,0.053988453253663866,True,True,True,False,False,False
30,7Networks_LH_SomMot_16,0.06976671930816439,0.042095774629463754,0.05373069783155289,0.08741702391352091,0.02332014693852721,0.06050726101319823,True,True,True,False,False,False
31,7Networks_LH_DorsAttn_Post_1,0.046318991200274065,0.1111338757392433,0.03580321780755185,0.057523354515433306,0.09111057871228291,0.1332773095721172,True,True,True,False,False,False
32,7Networks_LH_DorsAttn_Post_2,0.07424823818210927,0.055849253898486495,0.0531797303190817,0.0968794116181218,0.03234047432326608,0.08234754708440353,True,True,True,False,False,False
33,7Networks_LH_DorsAttn_Post_3,0.12562998345432183,0.11164010916319159,0.0921896888247122,0.15879069794900716,0.07325764623884524,0.15359935521458584,True,True,True,False,False,False
34,7Networks_LH_DorsAttn_Post_4,0.06107666281362375,0.05054726079106331,0.045441385883734454,0.07697910814701268,0.02391842132072068,0.08366210600813953,True,True,True,False,False,False
35,7Networks_LH_DorsAttn_Post_5,0.07869097549054357,0.0842770298735963,0.058716590221350395,0.10024881331353552,0.055841671297740605,0.11903937271175283,True,True,True,False,False,False
36,7Networks_LH_DorsAttn_Post_6,0.08983809464714593,0.09333835675432864,0.06953281386134524,0.1118387469090521,0.06298259438351832,0.12760045396248135,True,True,True,False,False,False
