ROI_ID,ROI_Name,Clean_Name,Mean_Value,t_stat,p_value,Significant,LOOV_Mean,LOOV_Std,Bootstrap_Mean,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Y_Coordinate,Anatomical_Division
b'17Networks_RH_VisCent_ExStr_2',Wang_b'17Networks_RH_VisCent_ExStr_2',b'17Networks_RH_VisCent_ExStr_2',9.928365483342105,104.51341762016398,0.0,True,9.928365483342105,0.0036349241651855934,9.928365483342105,9.805878529410622,10.044940512441265,-83,Occipital
b'17Networks_RH_VisCent_Striate_1',Wang_b'17Networks_RH_VisCent_Striate_1',b'17Networks_RH_VisCent_Striate_1',-0.13059759404727245,-4.005691139830182,6.645609981873996e-05,True,-0.13059759404727245,0.0010351466482901362,-0.13059759404727245,-0.17781211355515888,-0.10453735111441875,-83,Occipital
b'17Networks_RH_VisCent_ExStr_4',Wang_b'17Networks_RH_VisCent_ExStr_4',b'17Networks_RH_VisCent_ExStr_4',2.5662506021258564,29.8458925500682,1.0994284784267281e-125,True,2.5662506021258564,0.003299739123387748,2.5662506021258564,2.408630820589918,2.6567681816965556,-83,Occipital
b'17Networks_RH_VisPeri_ExStrSup_1',Wang_b'17Networks_RH_VisPeri_ExStrSup_1',b'17Networks_RH_VisPeri_ExStrSup_1',-1.8265820688178955,-19.78407702500351,1.4402676520233918e-60,True,-1.826582068817895,0.004711484683139461,-1.8265820688178955,-1.9424935347788292,-1.6940354440491845,-83,Occipital
b'17Networks_RH_VisCent_ExStr_3',Wang_b'17Networks_RH_VisCent_ExStr_3',b'17Networks_RH_VisCent_ExStr_3',4.106183994928358,67.51812767672746,0.0,True,4.106183994928358,0.0018986474703047212,4.106183994928358,4.062414102869395,4.212707135479358,-83,Occipital
b'17Networks_RH_VisPeri_ExStrInf_1',Wang_b'17Networks_RH_VisPeri_ExStrInf_1',b'17Networks_RH_VisPeri_ExStrInf_1',-0.6314270967225986,-13.594944359305556,2.811731644597683e-37,True,-0.6314270967225987,0.0018106430157333018,-0.6314270967225986,-0.7138702645134112,-0.590503119804711,-83,Occipital
b'17Networks_LH_ContA_IPS_3',Wang_b'17Networks_LH_ContA_IPS_3',b'17Networks_LH_ContA_IPS_3',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-67,Post. Parietal/Temporal
b'17Networks_LH_ContA_IPS_2',Wang_b'17Networks_LH_ContA_IPS_2',b'17Networks_LH_ContA_IPS_2',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-67,Post. Parietal/Temporal
b'17Networks_LH_ContA_IPS_1',Wang_b'17Networks_LH_ContA_IPS_1',b'17Networks_LH_ContA_IPS_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-67,Post. Parietal/Temporal
b'17Networks_RH_ContA_IPS_2',Wang_b'17Networks_RH_ContA_IPS_2',b'17Networks_RH_ContA_IPS_2',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-63,Post. Parietal/Temporal
