ROI_ID,ROI_Name,pIPS_Connectivity,LO_Connectivity,Difference,Abs_Difference,CI_Lower,CI_Upper,LOO_Reliability,Bootstrap_Significant,LOO_Significant,Combined_Significant,Direction,Condition,Analysis_Type
151,7Networks_RH_SalVentAttn_PrC_1,0.1530464929011133,0.1277847337639994,0.0252617591371139,0.0252617591371139,0.004292019741195771,0.04623291724775399,0.6666666666666666,True,False,False,pIPS > LO,nontools,fc
152,7Networks_RH_SalVentAttn_FrOperIns_1,0.042064795412847564,0.02286009956151247,0.019204695851335093,0.019204695851335093,0.011901789097788022,0.027217921069111778,0.8888888888888888,True,True,True,pIPS > LO,nontools,fc
153,7Networks_RH_SalVentAttn_FrOperIns_2,0.0722556452318612,0.04354315954777929,0.028712485684081912,0.028712485684081912,0.018364677285232275,0.039851975594905914,0.9444444444444444,True,True,True,pIPS > LO,nontools,fc
154,7Networks_RH_SalVentAttn_FrOperIns_3,0.09361579339019954,0.07787075404646909,0.01574503934373045,0.01574503934373045,-0.0017375238443491888,0.03301715048534485,0.6666666666666666,False,False,False,pIPS > LO,nontools,fc
155,7Networks_RH_SalVentAttn_FrOperIns_4,0.08258290143890513,0.04960002118928565,0.032982880249619484,0.032982880249619484,0.01853212255130833,0.04760182112351888,0.8333333333333334,True,True,True,pIPS > LO,nontools,fc
156,7Networks_RH_SalVentAttn_Med_1,0.11274914774629805,0.07696162375052357,0.03578752399577448,0.03578752399577448,0.02196921192937427,0.0498820958979195,0.8333333333333334,True,True,True,pIPS > LO,nontools,fc
157,7Networks_RH_SalVentAttn_Med_2,0.15977488996254074,0.08350398298352957,0.07627090697901118,0.07627090697901118,0.0584799318212188,0.09339709701792645,1.0,True,True,True,pIPS > LO,nontools,fc
158,7Networks_RH_SalVentAttn_Med_3,0.14074203475481933,0.10976991605841452,0.030972118696404816,0.030972118696404816,0.010808609739049454,0.05022648811185112,0.7777777777777778,True,True,True,pIPS > LO,nontools,fc
159,7Networks_RH_Limbic_OFC_1,0.03756122420438462,0.02572010681291835,0.011841117391466267,0.011841117391466267,0.0026762244796069918,0.02058829289744608,0.6666666666666666,True,False,False,pIPS > LO,nontools,fc
160,7Networks_RH_Limbic_OFC_2,0.055800174492307834,0.045487132945304945,0.01031304154700289,0.01031304154700289,0.0007180553518183907,0.019073181206153495,0.7777777777777778,True,True,True,pIPS > LO,nontools,fc
161,7Networks_RH_Limbic_OFC_3,0.03251252141651801,0.018360680939319234,0.014151840477198776,0.014151840477198776,0.0064286808667626824,0.02302269263940009,0.7777777777777778,True,True,True,pIPS > LO,nontools,fc
162,7Networks_RH_Limbic_TempPole_1,0.03277834203456425,0.025507800591488678,0.007270541443075571,0.007270541443075571,0.0010196423158049602,0.01405143961439737,0.6666666666666666,True,False,False,pIPS > LO,nontools,fc
163,7Networks_RH_Limbic_TempPole_2,0.027433416650940973,0.019796526939090755,0.0076368897118502185,0.0076368897118502185,-0.0006083965838317642,0.0159471692058206,0.7222222222222222,False,False,False,pIPS > LO,nontools,fc
164,7Networks_RH_Limbic_TempPole_3,0.03664954627553622,0.02996148308739066,0.006688063188145556,0.006688063188145556,-0.00011958005036124204,0.013115173667514074,0.7222222222222222,False,False,False,pIPS > LO,nontools,fc
165,7Networks_RH_Cont_Par_1,0.09838250853742163,0.07062959502865043,0.027752913508771196,0.027752913508771196,0.008573983244908354,0.046085070860054755,0.7777777777777778,True,True,True,pIPS > LO,nontools,fc
166,7Networks_RH_Cont_Par_2,0.14542873431411055,0.09675780481969316,0.048670929494417384,0.048670929494417384,0.02826271429269886,0.07073775871217045,0.8333333333333334,True,True,True,pIPS > LO,nontools,fc
167,7Networks_RH_Cont_Par_3,0.20497521199285984,0.14981794559086362,0.055157266401996224,0.055157266401996224,0.025269703287631264,0.08365562076344052,0.8333333333333334,True,True,True,pIPS > LO,nontools,fc
168,7Networks_RH_Cont_Temp_1,0.11649899805585544,0.0796393658965826,0.036859632159272834,0.036859632159272834,0.02251878305234844,0.05180918207495577,0.8888888888888888,True,True,True,pIPS > LO,nontools,fc
169,7Networks_RH_Cont_PFCv_1,0.05910330252825386,0.04961803416436952,0.009485268363884337,0.009485268363884337,-0.0031415325833626796,0.02158205852206771,0.7777777777777778,False,True,False,pIPS > LO,nontools,fc
170,7Networks_RH_Cont_PFCl_1,0.0564902471895847,0.05388372370766269,0.0026065234819220157,0.0026065234819220157,-0.00782392138822211,0.012683004309009338,0.5555555555555556,False,False,False,pIPS > LO,nontools,fc
171,7Networks_RH_Cont_PFCl_2,0.049557380843907595,0.041775429039262235,0.0077819518046453595,0.0077819518046453595,-0.007160913693304689,0.021920487951461436,0.5555555555555556,False,False,False,pIPS > LO,nontools,fc
172,7Networks_RH_Cont_PFCl_3,0.06815687996438807,0.05346570645148555,0.014691173512902521,0.014691173512902521,0.0020026646515665016,0.027654316300888444,0.7222222222222222,True,False,False,pIPS > LO,nontools,fc
173,7Networks_RH_Cont_PFCl_4,0.12434959680669838,0.11473672433445851,0.009612872472239867,0.009612872472239867,-0.011827244405220795,0.03047136241673594,0.6111111111111112,False,False,False,pIPS > LO,nontools,fc
174,7Networks_RH_Cont_PFCl_5,0.05366869273388551,0.03538018436585036,0.018288508368035153,0.018288508368035153,0.006467776310940581,0.030493730038223373,0.8333333333333334,True,True,True,pIPS > LO,nontools,fc
175,7Networks_RH_Cont_PFCl_6,0.08892629461155997,0.0595140741724107,0.029412220439149275,0.029412220439149275,0.01551322722419476,0.04472542599283364,0.8333333333333334,True,True,True,pIPS > LO,nontools,fc
176,7Networks_RH_Cont_PFCl_7,0.14818663377728727,0.12481667869724333,0.02336995508004394,0.02336995508004394,0.004435724351141201,0.04198686786371075,0.6666666666666666,True,False,False,pIPS > LO,nontools,fc
177,7Networks_RH_Cont_pCun_1,0.19637041083640522,0.07491681184102264,0.12145359899538258,0.12145359899538258,0.09447479814860142,0.14900911673968137,1.0,True,True,True,pIPS > LO,nontools,fc
178,7Networks_RH_Cont_Cing_1,0.11066145004911555,0.08207971985555357,0.028581730193561986,0.028581730193561986,0.014991333542598618,0.042279093055468474,0.7777777777777778,True,True,True,pIPS > LO,nontools,fc
179,7Networks_RH_Cont_Cing_2,0.08353917569749886,0.07211858924064371,0.011420586456855147,0.011420586456855147,0.0024539756097106493,0.02058251491851276,0.7222222222222222,True,False,False,pIPS > LO,nontools,fc
180,7Networks_RH_Cont_PFCmp_1,0.06912747910246253,0.05909567202130953,0.010031807081152998,0.010031807081152998,-0.0024086987677340715,0.021378937427006247,0.7222222222222222,False,False,False,pIPS > LO,nontools,fc
181,7Networks_RH_Cont_PFCmp_2,0.10811992217269209,0.08926369104948309,0.018856231123209,0.018856231123209,-0.0002910249763064929,0.03731487830066019,0.6666666666666666,False,False,False,pIPS > LO,nontools,fc
182,7Networks_RH_Default_Par_1,0.13210839829925033,0.05989183340635565,0.07221656489289469,0.07221656489289469,0.049755343155831924,0.09378920572344213,0.8888888888888888,True,True,True,pIPS > LO,nontools,fc
183,7Networks_RH_Default_Par_2,0.12681800841043392,0.08255102971775664,0.044266978692677275,0.044266978692677275,0.024061810225248344,0.06352564659383561,0.6666666666666666,True,False,False,pIPS > LO,nontools,fc
184,7Networks_RH_Default_Par_3,0.08047485284300314,0.03399259829893708,0.04648225454406606,0.04648225454406606,0.028822019644495513,0.06389504599307354,0.8333333333333334,True,True,True,pIPS > LO,nontools,fc
185,7Networks_RH_Default_Temp_1,0.026763357506651018,0.016618793254666444,0.010144564251984574,0.010144564251984574,-0.0017708766015453483,0.022024590579126698,0.6111111111111112,False,False,False,pIPS > LO,nontools,fc
186,7Networks_RH_Default_Temp_2,0.06468977491992216,0.04914753012902414,0.015542244790898017,0.015542244790898017,-0.0002199674796429412,0.030176469183222955,0.7222222222222222,False,False,False,pIPS > LO,nontools,fc
187,7Networks_RH_Default_Temp_3,0.09166269563138485,0.06332012533675879,0.028342570294626057,0.028342570294626057,0.016605083634688836,0.04130536493483103,0.8888888888888888,True,True,True,pIPS > LO,nontools,fc
188,7Networks_RH_Default_Temp_4,0.12574448972009122,0.0946208536107507,0.03112363610934052,0.03112363610934052,0.008210036447659757,0.055440999449153094,0.7222222222222222,True,False,False,pIPS > LO,nontools,fc
189,7Networks_RH_Default_Temp_5,0.14266710314485762,0.11107689659628603,0.03159020654857159,0.03159020654857159,0.01155997147887118,0.05214482910620669,0.6666666666666666,True,False,False,pIPS > LO,nontools,fc
190,7Networks_RH_Default_PFCv_1,0.06431892483184735,0.05256080808531907,0.011758116746528283,0.011758116746528283,-0.0004987774662569953,0.02378913118607468,0.6666666666666666,False,False,False,pIPS > LO,nontools,fc
191,7Networks_RH_Default_PFCdPFCm_1,0.044682966312393546,0.03151826917504271,0.013164697137350835,0.013164697137350835,0.00022643106122915415,0.025332070881914758,0.6666666666666666,True,False,False,pIPS > LO,nontools,fc
192,7Networks_RH_Default_PFCdPFCm_2,0.04121651209425181,0.03160218479267011,0.009614327301581703,0.009614327301581703,-0.002498269983657842,0.02140419457896819,0.7222222222222222,False,False,False,pIPS > LO,nontools,fc
193,7Networks_RH_Default_PFCdPFCm_3,0.02023787073428846,0.01643276691902429,0.003805103815264173,0.003805103815264173,-0.007463618672207102,0.015156438470714618,0.5,False,False,False,pIPS > LO,nontools,fc
194,7Networks_RH_Default_PFCdPFCm_4,0.03006518782219953,0.03047708053297053,-0.0004118927107709981,0.0004118927107709981,-0.01702843735110946,0.01541655898779734,0.1111111111111111,False,False,False,LO > pIPS,nontools,fc
195,7Networks_RH_Default_PFCdPFCm_5,0.05130851429162754,0.05103121201197306,0.00027730227965448023,0.00027730227965448023,-0.018006642478414707,0.017811869775565967,0.05555555555555555,False,False,False,pIPS > LO,nontools,fc
196,7Networks_RH_Default_PFCdPFCm_6,0.08141732906612258,0.04511837299085326,0.03629895607526932,0.03629895607526932,0.02107096287848739,0.05258616913795574,0.8888888888888888,True,True,True,pIPS > LO,nontools,fc
197,7Networks_RH_Default_PFCdPFCm_7,0.09462015910281076,0.06379554415535596,0.030824614947454795,0.030824614947454795,0.013636181036579523,0.04734621708436558,0.8333333333333334,True,True,True,pIPS > LO,nontools,fc
198,7Networks_RH_Default_pCunPCC_1,0.15543674139512909,0.05733217146351106,0.09810456993161804,0.09810456993161804,0.07553628848011916,0.12305366411326556,1.0,True,True,True,pIPS > LO,nontools,fc
199,7Networks_RH_Default_pCunPCC_2,0.12801621947437525,0.07227954470242064,0.05573667477195461,0.05573667477195461,0.037339076050557196,0.07357034711943317,0.9444444444444444,True,True,True,pIPS > LO,nontools,fc
200,7Networks_RH_Default_pCunPCC_3,0.16952743401957882,0.08249305878093259,0.08703437523864622,0.08703437523864622,0.06747447974662969,0.10606504832232734,1.0,True,True,True,pIPS > LO,nontools,fc
