ROI_ID,ROI_Name,pIPS_Connectivity,LO_Connectivity,Difference,Abs_Difference,CI_Lower,CI_Upper,LOO_Reliability,Bootstrap_Significant,LOO_Significant,Combined_Significant,Direction,Condition,Analysis_Type
16,7Networks_LH_SomMot_2,0.1259434697114759,0.09415149431313491,0.031791975398341,0.031791975398341,0.020462857701608692,0.04363019846948897,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
17,7Networks_LH_SomMot_3,0.10699129766888088,0.08513846455348863,0.021852833115392253,0.021852833115392253,0.010862364371617637,0.03379636070587569,0.8888888888888888,True,True,True,pIPS > LO,tools,fc
18,7Networks_LH_SomMot_4,0.10682560876011848,0.07305208365950319,0.03377352510061529,0.03377352510061529,0.023465436213235897,0.044018446936065124,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
19,7Networks_LH_SomMot_5,0.1275960196637445,0.09811069767197801,0.029485321991766497,0.029485321991766497,0.01422661622572277,0.049047643230814064,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
20,7Networks_LH_SomMot_6,0.1147181335836649,0.10981933234466447,0.004898801239000425,0.004898801239000425,-0.009266903644634616,0.019540834235441343,0.5,False,False,False,pIPS > LO,tools,fc
21,7Networks_LH_SomMot_7,0.15261353966262606,0.13376515524254906,0.018848384420076997,0.018848384420076997,0.00399682936776014,0.0335164112970233,0.6666666666666666,True,False,False,pIPS > LO,tools,fc
22,7Networks_LH_SomMot_8,0.11982670281496313,0.09705322235822678,0.022773480456736356,0.022773480456736356,0.01163712321625401,0.03415480504433312,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
23,7Networks_LH_SomMot_9,0.1478981479174561,0.15167798619303438,-0.00377983827557829,0.00377983827557829,-0.01609166893176734,0.009372617061146424,0.6111111111111112,False,False,False,LO > pIPS,tools,fc
24,7Networks_LH_SomMot_10,0.1668980891505877,0.14683860229949156,0.020059486851096153,0.020059486851096153,0.006091788074829518,0.036090290417066885,0.6666666666666666,True,False,False,pIPS > LO,tools,fc
25,7Networks_LH_SomMot_11,0.2084309317999416,0.23984235442346996,-0.03141142262352836,0.03141142262352836,-0.05980636160820726,-0.003207476851012961,0.6666666666666666,True,False,False,LO > pIPS,tools,fc
26,7Networks_LH_SomMot_12,0.1605186147822274,0.13875518956532082,0.02176342521690658,0.02176342521690658,0.010664074420411548,0.03348346903609732,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
27,7Networks_LH_SomMot_13,0.17654038593173027,0.14672055778404078,0.029819828147689492,0.029819828147689492,0.01092684726334281,0.04991055874981814,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
28,7Networks_LH_SomMot_14,0.12258218290905158,0.0942242621547646,0.02835792075428699,0.02835792075428699,0.019100151314503617,0.03857830096450116,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
29,7Networks_LH_SomMot_15,0.17431406180063883,0.13930588670902783,0.035008175091611,0.035008175091611,0.021077493319494864,0.04976934868221481,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
